id;desvionum;wheelson;wheelsoff
10832;0;1750;1538
10833;0;1716;1451
10834;0;1819;1552
10835;0;1007;947
10836;0;1007;944
10837;0;1000;940
10838;0;1151;920
10839;0;1014;743
10840;0;1009;740
10841;0;1023;753
10842;0;2338;2126
10843;0;2257;2039
10844;0;1742;1236
10845;0;2233;1834
10846;0;1730;1227
10847;0;2116;1826
10848;0;1738;1222
10849;0;2159;1906
10850;0;1113;1050
10851;0;1109;1044
10852;0;1105;1044
10853;0;2050;1740
10854;0;2131;1751
10855;0;2152;2107
10856;0;2037;1954
10857;0;1913;1817
10858;0;2151;2106
10859;0;2039;1953
10860;0;1910;1815
10861;0;1826;1732
10862;0;1923;1816
10863;0;1925;1711
10864;0;2027;1805
10865;0;2000;1735
10866;0;2251;2230
10867;0;2304;2242
10868;0;2252;2231
10869;0;1436;1310
10870;0;1446;1314
10871;0;1450;1332
10872;0;1715;1615
10873;0;1739;1636
10874;0;2216;2014
10875;0;124;2340
10876;0;2246;2054
10877;0;1110;1020
10878;0;1107;1019
10879;0;936;717
10880;0;1036;822
10881;0;2033;1511
10882;0;2040;1529
10883;0;1412;1312
10884;0;2124;1537
10885;0;2203;2144
10886;0;2214;2155
10887;0;2203;2142
10888;0;2241;1907
10889;0;2224;1906
10890;0;2244;1922
10891;0;1004;742
10892;0;2036;1609
10893;0;1733;1411
10894;0;1720;1358
10895;0;1733;1418
10896;0;1253;850
10897;0;1248;850
10898;0;1246;848
10899;0;2101;1840
10900;0;2102;1833
10901;0;1306;1053
10902;0;1249;1103
10903;0;1309;1053
10904;0;1241;1043
10905;0;1644;1518
10906;0;2330;1914
10907;0;1755;1620
10908;0;2331;1921
10909;0;1754;1625
10910;0;1731;1537
10911;0;1735;1540
10912;0;1800;1613
10913;0;1029;805
10914;0;1026;812
10915;0;1051;836
10916;0;1216;1123
10917;0;1210;1121
10918;0;854;643
10919;0;854;648
10920;0;2121;1632
10921;0;1019;805
10922;0;1011;757
10923;0;1015;803
10924;0;2207;1944
10925;0;2155;1931
10926;0;2211;2046
10927;0;2158;2044
10928;0;1601;1521
10929;0;628;626
10930;0;1732;1642
10931;0;1445;1048
10932;0;954;726
10933;0;2044;1955
10934;0;2033;1945
10935;0;955;935
10936;0;954;934
10937;0;951;932
10938;0;1624;1557
10939;0;1513;1449
10940;0;951;810
10941;0;1341;1237
10942;0;1143;1042
10943;0;1826;1716
10944;0;1102;821
10945;0;911;636
10946;0;937;703
10947;0;1807;1603
10948;0;1809;1556
10949;0;1811;1558
10950;0;1015;812
10951;0;1018;809
10952;0;1010;813
10953;0;959;728
10954;0;1017;743
10955;0;808;713
10956;0;941;830
10957;0;714;650
10958;0;702;640
10959;0;721;648
10960;0;1757;1621
10961;0;1752;1620
10962;0;1000;743
10963;0;952;744
10964;0;1013;747
10965;0;929;844
10966;0;917;840
10967;0;948;900
10968;0;1559;1058
10969;0;2135;1954
10970;0;1902;1646
10971;0;1558;1059
10972;0;2126;1951
10973;0;1852;1641
10974;0;1853;1749
10975;0;1902;1759
10976;0;1130;1008
10977;0;836;752
10978;0;1131;1010
10979;0;843;749
10980;0;1127;1005
10981;0;844;749
10982;0;2030;1521
10983;0;2028;1519
10984;0;1411;1202
10985;0;1424;1212
10986;0;1454;1240
10987;0;1310;1102
10988;0;1307;1103
10989;0;1307;1111
10990;0;1330;1234
10991;0;1337;1244
10992;0;1251;1159
10993;0;1640;1635
10994;0;1639;1646
10995;0;1652;1648
10996;0;1135;803
10997;0;1326;1311
10998;0;1350;1331
10999;0;1349;1326
11000;0;1359;1233
11001;0;1355;1233
11002;0;1917;1904
11003;0;1924;1907
11004;0;1925;1908
11005;0;1735;1653
11006;0;1749;1649
11007;0;1759;1714
11008;0;1713;1503
11009;0;1724;1522
11010;0;1740;1538
11011;0;1335;1118
11012;0;1336;1128
11013;0;1355;1124
11014;0;1447;1255
11015;0;1417;1225
11016;0;1436;1241
11017;0;2309;2211
11018;0;2150;2048
11019;0;1014;730
11020;0;1034;751
11021;0;1017;730
11022;0;1814;1505
11023;0;1822;1508
11024;0;1941;1738
11025;0;1653;1448
11026;0;1657;1510
11027;0;1807;1656
11028;0;1803;1701
11029;0;2032;1914
11030;0;2339;2226
11031;0;2333;2223
11032;0;2346;2227
11033;0;1106;1039
11034;0;1103;1036
11035;0;1101;1037
11036;0;2025;1814
11037;0;1715;1603
11038;0;2129;2054
11039;0;2004;1818
11040;0;1726;1606
11041;0;2112;2039
11042;0;946;855
11043;0;2100;1900
11044;0;2101;1858
11045;0;1649;1431
11046;0;1702;1450
11047;0;1727;1456
11048;0;1124;1010
11049;0;1134;1022
11050;0;1055;950
11051;0;1213;1221
11052;0;1142;1144
11053;0;1141;1138
11054;0;741;624
11055;0;735;629
11056;0;754;632
11057;0;1503;1239
11058;0;1508;1241
11059;0;1442;1343
11060;0;1436;1334
11061;0;1432;1329
11062;0;1858;1656
11063;0;1753;1553
11064;0;1931;1737
11065;0;2210;1959
11066;0;2102;1850
11067;0;2118;1754
11068;0;2058;1734
11069;0;1932;1735
11070;0;1923;1730
11071;0;1935;1740
11072;0;2148;2026
11073;0;2157;2041
11074;0;2325;1630
11075;0;1526;1443
11076;0;2340;1623
11077;0;1524;1441
11078;0;801;649
11079;0;803;650
11080;0;817;658
11081;0;1015;807
11082;0;1010;806
11083;0;2058;1845
11084;0;936;919
11085;0;1002;951
11086;0;932;915
11087;0;2229;2039
11088;0;2107;1859
11089;0;2138;1949
11090;0;1219;1159
11091;0;1211;1151
11092;0;1205;1146
11093;0;1506;1346
11094;0;1534;1423
11095;0;1540;1422
11096;0;1130;1112
11097;0;1231;946
11098;0;1229;938
11099;0;1855;1812
11100;0;2144;2024
11101;0;1840;1757
11102;0;2147;2023
11103;0;2346;2052
11104;0;2336;2049
11105;0;2343;2055
11106;0;912;711
11107;0;930;710
11108;0;1054;924
11109;0;1127;916
11110;0;1132;940
11111;0;1958;2004
11112;0;1810;1816
11113;0;1919;1912
11114;0;1316;1253
11115;0;1314;1251
11116;0;1314;1251
11117;0;2036;1907
11118;0;1956;1830
11119;0;1944;1827
11120;0;2238;2153
11121;0;2106;2002
11122;0;2218;2132
11123;0;2051;1949
11124;0;709;601
11125;0;709;602
11126;0;1022;840
11127;0;1013;844
11128;0;1026;845
11129;0;1223;1009
11130;0;1207;1008
11131;0;1226;1025
11132;0;2339;1804
11133;0;2327;1837
11134;0;2220;2227
11135;0;2218;2224
11136;0;2230;2232
11137;0;1731;1536
11138;0;1639;1528
11139;0;1707;1550
11140;0;757;646
11141;0;821;704
11142;0;927;826
11143;0;930;722
11144;0;948;732
11145;0;848;732
11146;0;808;716
11147;0;845;735
11148;0;1459;1200
11149;0;1515;1229
11150;0;1505;1203
11151;0;1308;1227
11152;0;1254;1217
11153;0;1300;1207
11154;0;1843;1814
11155;0;1833;1805
11156;0;1615;1447
11157;0;1503;1420
11158;0;1449;1414
11159;0;1324;1251
11160;0;1615;1516
11161;0;1630;1524
11162;0;1629;1544
11163;0;1241;1026
11164;0;1246;1042
11165;0;1335;1125
11166;0;850;652
11167;0;849;657
11168;0;855;700
11169;0;1356;1216
11170;0;939;844
11171;0;757;615
11172;0;941;846
11173;0;742;617
11174;0;929;621
11175;0;906;618
11176;0;921;620
11177;0;1348;1100
11178;0;1332;1054
11179;0;1326;1040
11180;0;2240;2154
11181;0;2243;2201
11182;0;2030;1905
11183;0;2240;2201
11184;0;1940;1834
11185;0;1718;1335
11186;0;1727;1313
11187;0;1829;1351
11188;0;935;731
11189;0;1601;1452
11190;0;1549;1426
11191;0;1556;1444
11192;0;2018;1406
11193;0;2006;1359
11194;0;2023;1412
11195;0;904;744
11196;0;902;738
11197;0;2055;1940
11198;0;1852;1732
11199;0;2255;2207
11200;0;2049;1940
11201;0;1840;1737
11202;0;2245;2154
11203;0;1113;952
11204;0;1056;950
11205;0;855;743
11206;0;838;749
11207;0;2230;2159
11208;0;2218;2148
11209;0;2103;2019
11210;0;2025;1942
11211;0;933;628
11212;0;1346;1051
11213;0;1314;1029
11214;0;930;632
11215;0;1353;1049
11216;0;932;628
11217;0;1759;1528
11218;0;1801;1525
11219;0;24;2234
11220;0;2317;2203
11221;0;2317;2159
11222;0;2008;1818
11223;0;2046;1856
11224;0;2122;1929
11225;0;1842;1744
11226;0;1847;1749
11227;0;1128;1024
11228;0;1144;1048
11229;0;1111;1009
11230;0;1608;1315
11231;0;1852;1641
11232;0;1843;1627
11233;0;1843;1623
11234;0;2316;2115
11235;0;1934;1726
11236;0;1925;1734
11237;0;1523;805
11238;0;1504;804
11239;0;1442;1403
11240;0;1438;1358
11241;0;2126;1404
11242;0;1312;1219
11243;0;1303;1152
11244;0;1251;1136
11245;0;1249;1132
11246;0;1212;1123
11247;0;1414;1331
11248;0;1209;1123
11249;0;1418;1333
11250;0;1210;1122
11251;0;1204;1027
11252;0;1158;1022
11253;0;2151;1941
11254;0;2132;1928
11255;0;1650;1513
11256;0;1646;1443
11257;0;1048;907
11258;0;1005;1004
11259;0;958;1001
11260;0;1011;1002
11261;0;1752;1731
11262;0;1758;1738
11263;0;1748;1726
11264;0;1953;1654
11265;0;1021;847
11266;0;1609;1115
11267;0;1659;1412
11268;0;1652;1415
11269;0;1800;1504
11270;0;1900;1227
11271;0;1050;831
11272;0;1842;1222
11273;0;1919;1233
11274;0;1050;818
11275;0;2142;1924
11276;0;2140;1918
11277;0;1655;1518
11278;0;1632;1505
11279;0;1635;1500
11280;0;902;614
11281;0;928;628
11282;0;1244;1054
11283;0;1244;1048
11284;0;;
11285;0;1140;947
11286;0;2157;1621
11287;0;847;804
11288;0;1348;1238
11289;0;1542;1433
11290;0;1512;1403
11291;0;1527;1405
11292;0;1554;1444
11293;0;1008;926
11294;0;1020;937
11295;0;1046;1001
11296;0;1507;1324
11297;0;1454;1323
11298;0;1529;1356
11299;0;848;629
11300;0;849;637
11301;0;1904;1622
11302;0;1817;1552
11303;0;1812;1532
11304;0;1352;1229
11305;0;1146;1017
11306;0;1409;1243
11307;0;1123;1015
11308;0;1401;1240
11309;0;928;834
11310;0;1122;1010
11311;0;755;709
11312;0;1850;1615
11313;0;2205;1910
11314;0;1543;1036
11315;0;1613;1109
11316;0;1629;1110
11317;0;1401;1149
11318;0;1457;1239
11319;0;1414;1159
11320;0;1813;1517
11321;0;1752;1506
11322;0;1819;1514
11323;0;1203;1038
11324;0;1307;1142
11325;0;1204;1045
11326;0;1911;1758
11327;0;1910;1757
11328;0;1055;1053
11329;0;1054;1059
11330;0;1820;1758
11331;0;2041;2021
11332;0;1843;1821
11333;0;1707;1455
11334;0;1805;1558
11335;0;1705;1459
11336;0;1844;1625
11337;0;1842;1610
11338;0;2004;1732
11339;0;1129;1052
11340;0;1107;1024
11341;0;1115;1023
11342;0;1012;849
11343;0;1018;859
11344;0;811;641
11345;0;1149;859
11346;0;812;649
11347;0;1100;857
11348;0;2107;1816
11349;0;2205;1928
11350;0;2249;1951
11351;0;1043;652
11352;0;1055;653
11353;0;1149;1107
11354;0;1150;1107
11355;0;1217;1140
11356;0;1545;1301
11357;0;1542;1306
11358;0;1622;1329
11359;0;2207;1916
11360;0;2229;1929
11361;0;2216;1913
11362;0;2300;2159
11363;0;2258;2155
11364;0;1816;1655
11365;0;1737;1628
11366;0;2142;1650
11367;0;2210;1719
11368;0;2159;1701
11369;0;2019;1947
11370;0;2029;1950
11371;0;2030;1944
11372;0;1142;1027
11373;0;1126;1021
11374;0;1138;1021
11375;0;1624;1551
11376;0;1507;1400
11377;0;1317;1258
11378;0;1649;1611
11379;0;1452;1342
11380;0;1301;1238
11381;0;15;2130
11382;0;2356;2055
11383;0;1310;910
11384;0;753;538
11385;0;1301;912
11386;0;1331;932
11387;0;1017;803
11388;0;1024;803
11389;0;1026;804
11390;0;1147;1004
11391;0;1149;1001
11392;0;1154;958
11393;0;2042;1919
11394;0;2018;1907
11395;0;2017;1912
11396;0;1336;716
11397;0;1316;705
11398;0;1317;710
11399;0;1739;1716
11400;0;1751;1729
11401;0;1735;1713
11402;0;2016;1948
11403;0;2037;2007
11404;0;2016;1948
11405;0;1749;1621
11406;0;1744;1611
11407;0;1749;1622
11408;0;1200;936
11409;0;837;726
11410;0;1355;1254
11411;0;1144;937
11412;0;846;729
11413;0;1409;1306
11414;0;1812;1659
11415;0;1847;1727
11416;0;1848;1735
11417;0;2210;2023
11418;0;2202;2043
11419;0;2226;2103
11420;0;1340;1123
11421;0;1335;1127
11422;0;1327;1118
11423;0;1640;1619
11424;0;1644;1624
11425;0;1639;1620
11426;0;1519;1411
11427;0;1511;1410
11428;0;1516;1411
11429;0;1234;738
11430;0;1222;733
11431;0;1249;734
11432;0;840;732
11433;0;;
11434;0;2026;1911
11435;0;1857;1743
11436;0;1941;1829
11437;0;1114;937
11438;0;1620;1228
11439;0;1623;1225
11440;0;1041;912
11441;0;1629;1230
11442;0;1100;926
11443;0;1932;1705
11444;0;2005;1742
11445;0;2013;1739
11446;0;1720;1501
11447;0;1735;1516
11448;0;1733;1512
11449;0;1504;1215
11450;0;1422;1156
11451;0;1412;1157
11452;0;1025;705
11453;0;1024;702
11454;0;1110;804
11455;0;1839;1225
11456;0;1809;1202
11457;0;1821;1213
11458;0;1830;1805
11459;0;1828;1805
11460;0;1832;1809
11461;0;2134;1952
11462;0;2129;2000
11463;0;2125;1958
11464;0;1319;1213
11465;0;1136;1111
11466;0;2029;1913
11467;0;2114;2016
11468;0;1523;1525
11469;0;1324;1142
11470;0;1404;1224
11471;0;1436;1259
11472;0;2037;1825
11473;0;2027;1827
11474;0;1230;1151
11475;0;1214;1133
11476;0;1207;1129
11477;0;1728;1707
11478;0;1727;1706
11479;0;1727;1706
11480;0;1919;1646
11481;0;1933;1652
11482;0;1920;1644
11483;0;2138;1931
11484;0;1713;1629
11485;0;1850;1745
11486;0;1556;1524
11487;0;1836;1606
11488;0;1753;1732
11489;0;1800;1741
11490;0;1802;1741
11491;0;2218;2148
11492;0;2223;2154
11493;0;2042;1925
11494;0;1926;1805
11495;0;1917;1807
11496;0;1432;1236
11497;0;649;631
11498;0;632;609
11499;0;637;625
11500;0;751;712
11501;0;757;717
11502;0;759;723
11503;0;1021;915
11504;0;1023;910
11505;0;1026;911
11506;0;936;714
11507;0;1024;815
11508;0;932;718
11509;0;2040;1811
11510;0;2029;1814
11511;0;2048;1816
11512;0;1623;1421
11513;0;1625;1408
11514;0;1620;1414
11515;0;1833;1752
11516;0;1823;1748
11517;0;1829;1750
11518;0;828;654
11519;0;1529;1309
11520;0;1514;1250
11521;0;1519;1258
11522;0;1505;1355
11523;0;1701;1618
11524;0;2305;1909
11525;0;1445;1337
11526;0;1723;1638
11527;0;2250;1859
11528;0;1536;1423
11529;0;752;627
11530;0;732;614
11531;0;729;606
11532;0;2139;1914
11533;0;2123;1859
11534;0;1135;857
11535;0;1158;903
11536;0;1143;857
11537;0;1841;1642
11538;0;1738;1531
11539;0;1809;1557
11540;0;1850;1827
11541;0;1855;1833
11542;0;1852;1830
11543;0;1534;1456
11544;0;1542;1503
11545;0;1525;1454
11546;0;2032;1802
11547;0;2133;1859
11548;0;1255;1155
11549;0;1242;1126
11550;0;1230;1104
11551;0;1235;1105
11552;0;2144;1322
11553;0;2101;1319
11554;0;2306;1515
11555;0;1513;1346
11556;0;1505;1336
11557;0;1509;1339
11558;0;1149;1056
11559;0;742;624
11560;0;749;625
11561;0;1916;1818
11562;0;1907;1811
11563;0;1904;1811
11564;0;1359;1321
11565;0;1336;1257
11566;0;1346;1307
11567;0;1238;1157
11568;0;1106;834
11569;0;729;638
11570;0;1951;1648
11571;0;1916;1615
11572;0;1928;1626
11573;0;2015;1622
11574;0;1450;1315
11575;0;1936;1533
11576;0;1408;1237
11577;0;1931;1533
11578;0;1417;1244
11579;0;1322;926
11580;0;1644;1255
11581;0;1322;930
11582;0;1854;1725
11583;0;1859;1724
11584;0;1938;1800
11585;0;2254;2003
11586;0;2302;2007
11587;0;2301;2004
11588;0;1952;1915
11589;0;1953;1914
11590;0;1957;1916
11591;0;1639;1412
11592;0;1643;1407
11593;0;1642;1409
11594;0;2054;1954
11595;0;2011;1907
11596;0;1941;1840
11597;0;1217;1130
11598;0;1953;1740
11599;0;1643;1309
11600;0;1222;1133
11601;0;2003;1736
11602;0;1058;848
11603;0;806;703
11604;0;1647;1257
11605;0;1754;1609
11606;0;1809;1626
11607;0;2016;1854
11608;0;2020;1851
11609;0;2021;1849
11610;0;1928;1737
11611;0;1852;1739
11612;0;1354;1246
11613;0;1714;1506
11614;0;1321;1246
11615;0;1643;1435
11616;0;1437;1333
11617;0;1455;1358
11618;0;2102;1941
11619;0;1910;1743
11620;0;1903;1732
11621;0;1103;823
11622;0;1059;825
11623;0;1121;829
11624;0;2040;1834
11625;0;2035;1824
11626;0;2030;1827
11627;0;2152;1928
11628;0;2045;1819
11629;0;2118;1846
11630;0;1157;919
11631;0;1157;916
11632;0;1155;914
11633;0;1626;1326
11634;0;1626;1326
11635;0;1623;1328
11636;0;1330;1228
11637;0;1915;1634
11638;0;1921;1652
11639;0;1952;1710
11640;0;1429;1052
11641;0;1431;1103
11642;0;1442;1103
11643;0;1509;1221
11644;0;1415;1154
11645;0;1429;1215
11646;0;1648;1311
11647;0;1631;1319
11648;0;2218;2021
11649;0;2135;1933
11650;0;935;805
11651;0;919;804
11652;0;927;818
11653;0;1501;1316
11654;0;1524;1346
11655;0;1545;1357
11656;0;1111;926
11657;0;1117;913
11658;0;1102;920
11659;0;2344;2210
11660;0;2336;2209
11661;0;1939;1832
11662;0;1251;1201
11663;0;1341;1245
11664;0;2217;1721
11665;0;2228;1732
11666;0;2334;1833
11667;0;1719;1504
11668;0;1734;1513
11669;0;1752;1531
11670;0;1833;1123
11671;0;1804;1102
11672;0;1949;1246
11673;0;954;900
11674;0;952;854
11675;0;1138;1047
11676;0;850;650
11677;0;839;651
11678;0;843;648
11679;0;1021;857
11680;0;1010;851
11681;0;958;848
11682;0;1224;1150
11683;0;1228;1146
11684;0;1207;1139
11685;0;1031;934
11686;0;851;615
11687;0;1825;1847
11688;0;1940;1946
11689;0;1855;1907
11690;0;1034;1011
11691;0;1039;1008
11692;0;1054;1027
11693;0;853;648
11694;0;844;651
11695;0;910;655
11696;0;2035;1819
11697;0;2034;1826
11698;0;2100;1848
11699;0;1358;1103
11700;0;1357;1101
11701;0;1529;1234
11702;0;1040;913
11703;0;1034;900
11704;0;1126;959
11705;0;1347;1116
11706;0;1357;1114
11707;0;1351;1111
11708;0;1605;1538
11709;0;1601;1533
11710;0;1606;1535
11711;0;1427;1207
11712;0;1435;1202
11713;0;1716;1248
11714;0;1743;1309
11715;0;1144;847
11716;0;1132;830
11717;0;1226;935
11718;0;1716;1213
11719;0;1549;1158
11720;0;1542;1154
11721;0;2048;1714
11722;0;2037;1702
11723;0;2021;1705
11724;0;753;723
11725;0;756;729
11726;0;1951;2000
11727;0;1921;1738
11728;0;1527;1400
11729;0;2101;2023
11730;0;1307;1206
11731;0;1659;1623
11732;0;1946;1957
11733;0;1923;1740
11734;0;1541;1412
11735;0;2110;2027
11736;0;1324;1222
11737;0;1654;1618
11738;0;1443;1253
11739;0;1623;1511
11740;0;810;612
11741;0;1043;947
11742;0;804;618
11743;0;1031;935
11744;0;817;618
11745;0;1038;944
11746;0;1325;1130
11747;0;1300;1120
11748;0;1404;1213
11749;0;902;625
11750;0;913;633
11751;0;1259;1058
11752;0;1522;1349
11753;0;1244;1105
11754;0;1522;1347
11755;0;9;1707
11756;0;1455;1248
11757;0;2341;1650
11758;0;1453;1249
11759;0;2344;1649
11760;0;1459;1250
11761;0;13;2024
11762;0;2316;1934
11763;0;2257;1908
11764;0;2149;1954
11765;0;2200;1957
11766;0;1320;1222
11767;0;1320;1224
11768;0;1330;1231
11769;0;1957;1654
11770;0;1411;1109
11771;0;758;638
11772;0;958;922
11773;0;1009;927
11774;0;955;924
11775;0;1653;1703
11776;0;2031;1944
11777;0;1615;1441
11778;0;2152;2119
11779;0;1859;1759
11780;0;1658;1703
11781;0;2032;1945
11782;0;1625;1440
11783;0;2151;2120
11784;0;1904;1754
11785;0;1926;1930
11786;0;1948;2002
11787;0;833;708
11788;0;813;658
11789;0;916;744
11790;0;845;641
11791;0;825;626
11792;0;815;618
11793;0;1118;712
11794;0;1146;1124
11795;0;1137;1118
11796;0;1145;1125
11797;0;2135;1856
11798;0;2121;1844
11799;0;2325;2251
11800;0;2324;2250
11801;0;1237;1204
11802;0;1124;1058
11803;0;1428;1339
11804;0;800;715
11805;0;1009;848
11806;0;1300;1227
11807;0;1135;1109
11808;0;1436;1352
11809;0;811;720
11810;0;1010;855
11811;0;1442;1325
11812;0;1443;1330
11813;0;1540;1426
11814;0;1407;1243
11815;0;1416;1259
11816;0;1440;1311
11817;0;1136;641
11818;0;1127;631
11819;0;1141;644
11820;0;2229;2130
11821;0;2228;2134
11822;0;2026;1917
11823;0;2003;1910
11824;0;2225;2129
11825;0;1456;1235
11826;0;1432;1216
11827;0;1443;1229
11828;0;1506;1325
11829;0;1517;1328
11830;0;1452;1325
11831;0;1736;1657
11832;0;1744;1708
11833;0;1730;1659
11834;0;2030;1944
11835;0;2045;2000
11836;0;1922;1830
11837;0;1854;1755
11838;0;1849;1806
11839;0;1234;1037
11840;0;1234;1039
11841;0;1316;1125
11842;0;1751;1455
11843;0;1807;1510
11844;0;1757;1503
11845;0;2136;2115
11846;0;2125;2106
11847;0;2120;2057
11848;0;856;709
11849;0;844;709
11850;0;1416;1227
11851;0;1533;1323
11852;0;1919;1828
11853;0;2033;1915
11854;0;2049;1915
11855;0;1113;909
11856;0;858;806
11857;0;944;951
11858;0;919;937
11859;0;1230;1100
11860;0;902;811
11861;0;1005;1010
11862;0;737;708
11863;0;928;940
11864;0;1229;1054
11865;0;2326;2153
11866;0;2308;2137
11867;0;1938;1634
11868;0;1916;1627
11869;0;1915;1616
11870;0;1205;903
11871;0;1218;914
11872;0;1315;1015
11873;0;1501;1229
11874;0;1200;917
11875;0;1226;922
11876;0;840;611
11877;0;2029;1802
11878;0;2103;1829
11879;0;2106;1842
11880;0;1906;1751
11881;0;1902;1738
11882;0;2217;1954
11883;0;2139;1911
11884;0;2117;1858
11885;0;1351;1041
11886;0;1359;1046
11887;0;1327;1312
11888;0;1319;1253
11889;0;1256;1242
11890;0;1613;929
11891;0;750;700
11892;0;1617;938
11893;0;1607;923
11894;0;759;704
11895;0;1144;1145
11896;0;1137;1135
11897;0;1150;1147
11898;0;1019;936
11899;0;1014;931
11900;0;1018;934
11901;0;1902;1702
11902;0;1839;1647
11903;0;1839;1648
11904;0;1611;1505
11905;0;1025;911
11906;0;2147;2052
11907;0;2118;2023
11908;0;1411;855
11909;0;1337;828
11910;0;1338;825
11911;0;1017;636
11912;0;1007;630
11913;0;1002;631
11914;0;1535;1336
11915;0;1542;1344
11916;0;1536;1335
11917;0;1124;928
11918;0;1112;911
11919;0;1114;921
11920;0;800;707
11921;0;801;705
11922;0;905;728
11923;0;2050;1834
11924;0;2102;1839
11925;0;2055;1841
11926;0;1033;812
11927;0;1031;814
11928;0;1823;1735
11929;0;1819;1728
11930;0;2157;1514
11931;0;2155;1521
11932;0;855;756
11933;0;849;756
11934;0;907;809
11935;0;1052;1006
11936;0;1101;1011
11937;0;1101;1015
11938;0;2052;1858
11939;0;2120;1926
11940;0;2054;1903
11941;0;1454;705
11942;0;1359;700
11943;0;1513;659
11944;0;1145;1047
11945;0;1219;1120
11946;0;1144;1048
11947;0;2339;2207
11948;0;1631;1548
11949;0;2054;1852
11950;0;1745;1717
11951;0;1634;1553
11952;0;2035;1835
11953;0;1733;1709
11954;0;1615;1427
11955;0;1619;1426
11956;0;1902;1230
11957;0;1336;1211
11958;0;1254;1129
11959;0;1248;1124
11960;0;1311;1112
