iata;airport;city;state;lat;lon
BGQ;Big Lake Strip Nr 2;Big Lake;AK;6153556806;-1498138975
BGR;Bangor International;Bangor;ME;4480744444;-6882813889
BHB;Hancock Co-Bar Harbor;Bar Harbor;ME;4444969444;-683615
BHC;Baxley Municipal;Baxley;GA;3171383333;-8239377778
BHK;Baker Muni;Baker City;MT;4634763639;-1042594475
BHM;Birmingham International;Birmingham;AL;3356294306;-8675354972
BID;Block Island State;Block Island;RI;4116811889;-7157784167
BIE;Beatrice Municipal;Beatrice;NE;4030127778;-9675411111
BIG;Allen AAF;Delta Junction;AK;6399454722;-1457216417
BIH;Bishop;Bishop;CA;3737309556;-1183636089
BIL;Billings Logan Intl;Billings;MT;458076625;-1085428611
BIS;Bismarck Municipal;Bismarck;ND;4677411111;-1007467222
BIV;Tulip City;Holland;MI;4274316667;-8610502778
BJC;Jeffco;Denver;CO;3990878667;-1051172158
BJI;Bemidji-Beltrami County;Bemidji;MN;4750942417;-9493372333
BJJ;Wayne County;Wooster;OH;4087480556;-8188825
BKD;Breckenridge Stephens County;Breckenridge;TX;3271904694;-9889099972
BKE;Baker City Municipal;Baker City;OR;4483733333;-1178090833
BKL;Burke Lakefront;Cleveland;OH;415175;-8168333333
BKV;Hernando County;Brooksville;FL;2847359722;-8245542139
BKW;Raleigh Cty Memorial;Beckley;WV;3778732833;-8112416417
BKX;Brookings Municipal;Brookings;SD;4430483333;-9681694444
BLF;Mercer Cty;Bluefield;WV;3729579944;-8120769056
BLH;Blythe;Blythe;CA;3361916278;-1147168764
BLI;Bellingham Intl;Bellingham;WA;4879275;-1225375278
BLM;Allaire Arpt;Belmar/Farmingdale;NJ;4018691806;-7412488694
BLV;Scott AFB/MidAmerica;Belleville/St. Louis;IL;3854517861;-8983518444
BMC;Brigham City;Brigham City;UT;4155239139;-1120622625
BMG;Monroe County;Bloomington;IN;3914602139;-8661668278
BMI;Central Illinois Regional;Bloomington;IL;4047798556;-8891595278
BML;Berlin Municipal;Berlin;NH;4457537278;-7117593167
BMQ;Burnet Muni-Kate Craddock;Burnet;TX;3073894444;-9823858333
BMT;Beaumont Municipal;Beaumont;TX;3007044111;-9421553806
BNA;Nashville International;Nashville;TN;3612447667;-8667818222
BNF;Baranof Warm Springs SPB;Baranof Warm Springs;AK;5708882583;-1348331414
BNG;Banning Municipal;Banning;CA;3392307111;-1168505756
BNL;Barnwell County;Barnwell;SC;3325777778;-8138833333
BNO;Burns Muni;Burns;OR;4359212778;-1189549789
BNW;Boone Municipal;Boone;IA;4204956944;-9384757222
BOI;Boise Air Terminal;Boise;ID;4356444444;-1162227778
BOK;Brookings;Brookings;OR;4207455556;-1242900939
BOS;Gen Edw L Logan Intl;Boston;MA;423643475;-7100517917
BOW;Bartow Municipal;Bartow;FL;279433575;-8178344167
BPI;Big Piney-Marbleton;Big Piney;WY;4258506972;-1101111531
BPK;Baxter County Regional;Mountain Home;AR;3636894194;-9247052806
BPT;Southeast Texas Regional;Beaumont/Port Arthur;TX;2995083333;-9402069444
BQK;Glynco Jetport;Brunswick;GA;3125902778;-8146630556
BQN;Rafael Hernandez;Aguadilla;PR;1849486111;-6712944444
BRD;Brainerd-Crow Wing County Regional;Brainerd;MN;4639785806;-941372275
BRL;Burlington Municipal;Burlington;IA;40783225;-9112550556
BRO;Brownsville/S.Padre Island International;Brownsville;TX;2590683333;-9742586111
BRW;Wiley Post Will Rogers Memorial;Barrow;AK;712854475;-1567660019
BRY;Samuels;Bardstown;KY;3781432167;-8549963806
BST;Belfast Municipal;Belfast;ME;4440966667;-6901225
BTI;Barter Island;Kaktovik;AK;7013390278;-1435770444
BTL;W K Kellogg Regional;Battle Creek;MI;4230727806;-8525147972
BTM;Bert Mooney;Butte;MT;4595479528;-11249746
BTN;Britton Municipal;Britton;SD;4581522222;-9774313889
BTP;Butler Cty;Butler;PA;4077692611;-7994972417
BTR;Baton Rouge Metropolitan, Ryan;Baton Rouge;LA;3053316083;-9114963444
BTT;Bettles;Bettles;AK;6691528667;-1515280556
BTV;Burlington International;Burlington;VT;4447300361;-731503125
BTY;Beatty;Beatty;NV;3686105722;-1167870036
BUB;Cram;Burwell;NE;4177669444;-9914975
BUF;Buffalo Niagara Intl;Buffalo;NY;4294052472;-7873216667
BUM;Butler Memorial;Butler;MO;3828977028;-9434012694
BUR;Burbank-Glendale-Pasadena;Burbank;CA;3420061917;-1183584969
BUY;Burlington Municipal;Burlington;NC;3604854333;-7947488694
BVI;Beaver County;Beaver Falls;PA;4077248083;-8039142556
BVK;Buckland;Buckland;AK;6598228611;-1611519778
BVN;Albion Municipal;Albion;NE;4172857778;-9805575972
BVO;Bartlesville Municipal;Bartlesville;OK;3676247611;-9601115167
BVS;Skagit Regional/Bay View;Burlington/Mount Vernon;WA;4847088889;-1224208611
BVX;Batesville Regional;Batesville;AR;35726105;-9164736083
BVY;Beverly Municipal;Beverly;MA;4258417111;-7091651833
BWC;Brawley Municipal;Brawley;CA;329931;-1155169325
BWD;Brownwood Municipal;Brownwood;TX;3179362222;-9895649528
BWG;Bowling Green-Warren County;Bowling Green;KY;3696451667;-8641967917
BWI;Baltimore-Washington International;Baltimore;MD;3917540167;-7666819833
BWP;Harry Stern;Wahpeton;ND;4624640083;-966056825
BXA;George R Carr Memorial;Bogalusa;LA;3081368639;-8986496444
BXG;Burke County;Waynesboro;GA;3304093056;-8200397917
BXK;Buckeye Municipal;Buckeye;AZ;3342088556;-1126863
BYA;Boundary;Boundary;AK;6407830278;-141113375
BYG;Johnson County;Buffalo;WY;4438108528;-1067217897
BYI;Burley Municipal;Burley;ID;4254260361;-1137715442
BZN;Gallatin;Bozeman;MT;4577690139;-1111530072
C00;Mercer County;Aledo;IL;41248645;-9073708361
C05;Chenega Bay;Chenega;AK;6007730556;-1479918889
C09;Morris Municipal;Morris;IL;4142541667;-8841869444
C15;Pekin Municipal;Pekin;IL;4048820611;-8967591083
C17;Marion;Marion;IA;4203111083;-9152934222
C18;Frankfort;Chicago/Frankfort;IL;414775;-8784047222
C25;Waverly Municipal;Waverly;IA;427419525;-9250793528
C29;Morey;Middleton;WI;4311424444;-8953073222
C34;Gibson City Municipal;Gibson City;IL;4048578389;-882672725
C35;Reedsburg Municipal;Reedsburg;WI;4352589944;-8998322194
C47;Portage Municipal;Portage;WI;435600925;-8948309278
C52;Burlington Municipal;Burlington;WI;4269056389;-8830464
C56;Sanger;Chicago/Monee;IL;4137756167;-8768137528
C62;Kendallville Municipal;Kendallville;IN;4147271639;-8526080833
C65;Plymouth Municipal;Plymouth;IN;4136513333;-8630050417
C66;Monmouth Municipal;Monmouth;IL;4092970444;-9063110722
C71;Crosby Municipal;Crosby;MS;3129600472;-9105288167
C73;Dixon Muni-Charles R Walgreen;Dixon;IL;4183369889;-8944621333
C75;Marshall County;Lacon;IL;4101928583;-8938642222
C77;Poplar Grove;Poplar Grove;IL;4232268639;-8883651833
C80;New Coalinga Municipal;Coalinga;CA;3616313889;-1202938139
C81;Campbell;Chicago/Round Lake Park;IL;4232461111;-8807408806
C83;Byron;Byron;CA;378284525;-1216258219
C91;Dowagiac Municipal;Dowagiac;MI;4199293417;-861280125
CAD;Wexford County;Cadillac;MI;4427531333;-8541892694
CAE;Columbia Metropolitan;Columbia;SC;3393884;-8111953944
CAG;Craig-Moffat;Craig;CO;4049522139;-1075216467
CAK;Akron-Canton Regional;Akron;OH;4091631194;-8144246556
CAO;Clayton Municipal Airpark;Clayton;NM;3644585972;-1031546583
CAR;Caribou Municipal;Caribou;ME;468715;-6801791667
CAV;Clarion Municipal;Clarion;IA;4274194389;-9375890944
CBE;Cumberland Regional;Cumberland;MD;3961541667;-7876086361
CBF;Council Bluffs Municipal;Council Bluffs;IA;4125947222;-9575997222
CBG;Cambridge Municipal;Cambridge;MN;4555854639;-9326464361
CBK;Shaltz;Colby;KS;3942753083;-1010465719
CCB;Cable;Upland;CA;3411154056;-1176875897
CCO;Newnan-Coweta County;Newnan;GA;3331208333;-8477027778
CCR;Buchanan;Concord;CA;3798965639;-1220568972
CCY;Charles City Municipal;Charles City;IA;4307260861;-9261077833
CDB;Cold Bay;Cold Bay;AK;5520559972;-1627242628
CDC;Cedar City Muni;Cedar City;UT;3770097028;-113098575
CDH;Harrell;Camden;AR;3362279917;-9276339528
CDI;Cambridge Municipal;Cambridge;OH;3997504417;-8157759528
CDK;George T Lewis;Cedar Key;FL;29137745;-8304984361
CDN;Woodward;Camden;SC;3428358333;-8056486111
CDR;Chadron Municipal;Chadron;NE;4283755556;-1030954167
CDV;Merle K (Mudhole) Smith;Cordova;AK;6049183389;-1454776503
CDW;Essex Cty Arpt;Caldwell;NJ;4087522278;-7428135667
CEC;Jack McNamara;Crescent City;CA;4178015722;-1242365333
CEF;Westover AFB;Chicopee;MA;4219826389;-7253425833
CEK;Crete Municipal;Crete;NE;4061791667;-9692488889
CEM;Central;Central;AK;6557380667;-1447832908
CEU;Oconee County Regional;Clemson;SC;3467205556;-8288644444
CEV;Mettel;Connersville;IN;3969803139;-8513124528
CEW;Bob Sikes;Crestview;FL;3077883333;-8652211111
CEY;Kyle-Oakley;Murray;KY;3666458333;-8837277722
CEZ;Cortez Muni;Cortez;CO;3730299778;-1086280658
CFD;Coulter;Bryan;TX;3071569444;-9633136111
CFJ;Crawfordsville Municipal;Crawfordsville;IN;3997562861;-8691986361
CFK;Chefornak;Chefornak;AK;6014922556;-1642856325
CFT;Greenlee County;Clifton-Morenci;AZ;3295284306;-1092103453
CFV;Coffeyville Municipal;Coffeyville;KS;370940475;-9557189417
CGA;Craig SPB;Craig;AK;5547883139;-1331478011
CGC;Crystal River;Crystal River;FL;2886727778;-8257130556
CGE;Cambridge-Dorchester;Cambridge;MD;3853930556;-7603036111
CGF;Cuyahoga County;Cleveland;OH;4156512389;-8148635389
CGI;Cape Girardeau Municipal;Cape Girardeau;MO;3722531694;-8957075167
CGS;College Park;College Park;MD;3898058333;-7692230556
CGX;Chicago Meigs;Chicago;IL;4185884389;-8760791167
CGZ;Casa Grande Municipal;Casa Grande;AZ;3295488889;-1117668333
CHA;Lovell;Chattanooga;TN;3503526833;-8520378778
CHD;Chandler Municipal;Chandler;AZ;3326908333;-1118111389
CHK;Chickasha Municipal;Chickasha;OK;3509614694;-9796618361
CHO;Charlottesville-Albermarle;Charlottesville;VA;3813863889;-7845286111
CHP;Circle Hot Springs;Circle Hot Springs;AK;6548547222;-1446107836
CHS;Charleston AFB/International;Charleston;SC;3289864639;-8004050583
CHT;Chillicothe Municipal;Chillicothe;MO;3978215278;-9349568056
CHU;Houston County;Caledonia;MN;4359635861;-9150394639
CIC;Chico Municipal;Chico;CA;3979538278;-1218584231
CID;Eastern Iowa;Cedar Rapids;IA;4188458833;-9171087222
CII;Choteau;Choteau;MT;4782528056;-1121662136
CIK;Chalkyitsik;Chalkyitsik;AK;6664969083;-1437359492
CIN;Arthur N Neu;Carroll;IA;4204619444;-94789
CIR;Cairo;Cairo;IL;3706447222;-8921961111
CIU;Chippewa County International;Sault Ste. Marie;MI;4625075194;-8447238528
CJR;Culpeper Regional;Culpeper;VA;385267075;-7785885528
CJX;Crooked Creek;Crooked Creek;AK;6186902194;-1581371178
CKB;Benedum;Clarksburg;WV;3929663889;-8022808333
CKC;Grand Marais/Cook County;Grand Marais;MN;4783830556;-9038313889
CKF;Crisp County - Cordele;Cordele;GA;3198883333;-8377391667
CKI;Williamsburg County;Kingstree;SC;3371722222;-7985697222
CKM;Fletcher;Clarksdale;MS;3429971;-9051231611
CKN;Crookston Muni Kirkwood;Crookston;MN;4784169417;-9662162028
CKP;Cherokee Municipal;Cherokee;IA;4273147222;-9555613889
CKU;Cordova Muni;Cordova;AK;6054390333;-1457267042
CKV;Outlaw;Clarksville;TN;3662188083;-8741495361
CKX;Chicken;Chicken;AK;6407133833;-1419522792
CLD;MC Clellan-Palomar Airport;NA;NA;33127231;-117278727
CLE;Cleveland-Hopkins Intl;Cleveland;OH;4141089417;-8184939667
CLI;Clintonville Municipal;Clintonville;WI;4461381306;-8873126667
CLK;Clinton Municipal;Clinton;OK;3553832778;-98932695
CLL;Easterwood;College Station;TX;3058858944;-9636382417
CLM;William R Fairchild Intl;Port Angeles;WA;4812019444;-1234996944
CLP;Clarks Point;Clarks Point;AK;5884230472;-1585452331
CLS;Chehalis-Centralia;Chehalis;WA;4667649194;-1229792967
CLT;Charlotte/Douglas International;Charlotte;NC;3521401111;-8094312583
CLW;Clearwater Air Park;Clearwater;FL;2797668639;-8275874028
CMA;Camarillo;Camarillo;CA;3421375472;-1190943264
CMH;Port Columbus Intl;Columbus;OH;3999798528;-8289188278
CMI;University of Illinois-Willard;Champaign/Urbana;IL;4003925;-8827805556
CMX;Houghton County Memorial;Hancock;MI;4716841722;-8848906083
CMY;Sparta/Fort McCoy;Sparta;WI;4395834806;-907378975
CNC;Chariton Municipal;Chariton;IA;4101962389;-9335968028
CNH;Claremont Municipal;Claremont;NH;4337043194;-7236867667
CNK;Blosser Municipal;Concordia;KS;3954925139;-9765231667
CNM;Cavern City Air Terminal;Carlsbad;NM;3233747222;-1042632778
CNO;Chino;Chino;CA;3397469444;-1176366111
CNP;Billy G Ray;Chappell;NE;4107747222;-1024640556
CNU;Chanute Martin Johnson;Chanute;KS;3766879722;-9548506444
CNW;TSTC-Waco;Waco;TX;3163783139;-9707413889
CNY;Canyonlands;Moab;UT;3875495611;-1097548439
COD;Yellowstone Regional;Cody;WY;4452019417;-1090237961
COE;Coeur D'Alene Air Terminal;Coeur D'Alene;ID;4777429167;-1168196231
COI;Merritt Island;Merritt Island;FL;2834158944;-806854975
COM;Coleman Municipal;Coleman;TX;3184113889;-9940361111
CON;Concord Municipal;Concord;NH;4320273278;-7150228556
COQ;Cloquet-Carlton County;Cloquet;MN;4670016833;-9250552861
COS;City of Colorado Springs Muni;Colorado Springs;CO;3880580556;-10470025
COT;Cotulla-Lasalle County;Cotulla;TX;2845825583;-9922016389
COU;Columbia Regional;Columbia;MO;3881809306;-9221962917
CPC;Columbus County Municipal;Whiteville;NC;3427287278;-7871499278
CPK;Chesapeake Municipal;Norfolk;VA;3666561833;-7632066389
CPM;Compton/Woodley;Compton;CA;3389001611;-1182436831
CPR;Natrona County Intl;Casper;WY;4290835556;-1064644661
CPS;St. Louis Downtown;Cahokia/St. Louis;IL;3857072444;-9015622111
CPX;Benjamin Rivera Noriega;Isla De Culebra;PR;1831328917;-6530432444
CQA;Lakefield;Celina;OH;4048408333;-8456011111
CQB;Chandler Municipal;Chandler;OK;3572381556;-9682027306
CQX;Chatham Municipal;Chatham;MA;4168840028;-6998952417
CRC;Circle City;Circle;AK;6583049389;-1440758128
CRE;Grand Strand;North Myrtle Beach;SC;3381175;-7872394444
CRG;Craig Municipal;Jacksonville;FL;3033633333;-8151444444
CRO;Corcoran;Corcoran;CA;3610245111;-1195948469
CRP;Corpus Christi International;Corpus Christi;TX;2777036083;-9750121528
CRQ;McClellan-Palomar;Carlsbad;CA;3312822222;-1172802222
CRS;C Davis Campbell -Corsicana Muni;Corsicana;TX;3202748861;-9639803611
CRT;Crossett Municipal;Crossett;AR;3317833278;-9188018806
CRW;Yeager;Charleston;WV;3837315083;-8159318972
CRX;Roscoe Turner;Corinth;MS;3491496778;-8860348361
CSB;Cambridge Municipal;Cambridge;NE;4030658333;-1001620833
CSG;Columbus Metropolitan;Columbus;GA;3251633333;-8493886111
CSM;Clinton-Sherman;Clinton;OK;3533983917;-9920049944
CSQ;Creston Municipal;Creston;IA;4102146139;-9436331917
CSV;Crossville Memorial;Crossville;TN;3595129194;-8508497806
CTB;Cut Bank Muni;Cut Bank;MT;4860835444;-1123761464
CTJ;West Georgia Regional;Carrollton;GA;3363102778;-8515202778
CTK;Ingersoll;Canton;IL;4056909444;-9007484
CTY;Cross City;Cross City;FL;2963552778;-8310475
CTZ;Sampson County;Clinton;NC;3497561194;-7836461528
CUB;Columbia Owens Downtown;Columbia;SC;3397047222;-8099525
CUH;Cushing Municipal;Cushing;OK;35949925;-9677305278
CUL;Carmi Municipal;Carmi;IL;3808947917;-8812306111
CUT;Custer County;Custer;SD;4373331611;-1036176947
CVG;Cincinnati Northern Kentucky Intl;Covington;KY;3904614278;-846621725
CVK;Sharp County Regional;Ash Flat;AR;3626487139;-9156264111
CVN;Clovis Municipal;Clovis;NM;3442513889;-1030792778
CVO;Corvallis Muni;Corvallis;OR;4449719361;-1232898297
CVX;Charlevoix Municipal;Charlevoix;MI;4530477778;-8527477778
CWA;Central Wisconsin;Mosinee;WI;4477761917;-8966677944
CWF;Chennault International;Lake Charles;LA;3021059167;-9314318944
CWI;Clinton Municipal;Clinton;IA;418311125;-9032913056
CWV;Claxton-Evans County;Claxton;GA;3219505556;-8186955556
CXC;Chitina;Chitina;AK;6158285917;-1444270969
CXE;Chase City Municipal;Chase City;VA;3678833556;-7850155361
CXF;Coldfoot;Coldfoot;AK;6725163417;-1502065672
CXL;Calexico International;Calexico;CA;3266950333;-1155133281
CXO;Montgomery County;Conroe;TX;3035183333;-954144675
CXP;Carson;Carson City;NV;3919222972;-1197343611
CXU;Camilla-Mitchell County;Camilla;GA;3121291667;-8423680556
CXY;Capital City;Harrisburg;PA;4021713889;-7685147222
CYO;Pickaway County Memorial;Circleville;OH;3951600611;-8298215361
CYS;Cheyenne;Cheyenne;WY;411557225;-1048118381
CYW;Clay Center Municipal;Clay Center;KS;3938713889;-9715721417
CZD;Cozad Municipal;Cozad;NE;4086911111;-1000042222
CZG;Tri-Cities;Endicott;NY;4207853583;-7609633306
CZL;Tom B David;Calhoun;GA;3445678278;-8493949944
CZN;Chisana;Chisana;AK;6207118972;-1420483742
CZT;Dimmit County;Carrizo Springs;TX;2852225111;-9982363444
D04;Bowman Municipal;Bowman;ND;4618699111;-1034280806
D05;Garrison Municipal;Garrison;ND;4765594444;-1014372222
D07;Faith Municipal;Faith;SD;4503609417;-1020198803
D09;Bottineau Municipal;Bottineau;ND;4883039167;-1004171361
D19;Quentin Aanenson;Luverne;MN;4362080278;-9621864028
D22;Angola;Angola;NY;4266010111;-7899115556
D25;Manitowish Waters;Manitowish Waters;WI;4612197222;-8988233333
D38;Canandaiga;Canandaiga;NY;4290718611;-7732162639
D42;Springfield Municipal;Springfield;MN;4423107;-9499893444
D50;Crosby Municipal;Crosby;ND;4892851556;-1032972514
D55;Robertson;Langdon;ND;4875301778;-9839333694
D57;Glen Ullin Municipal;Glen Ullin;ND;4681278306;-1018601556
D60;Tioga Municipal;Tioga;ND;483805325;-1028979853
D73;Monroe-Walton County;Monroe;GA;3378149889;-8369355389
D77;Lancaster;Lancaster;NY;4292228111;-7861224889
D87;Harbor Springs;Harbor Springs;MI;4542556528;-8491338389
D95;Dupont-Lapeer;Lapeer;MI;4306703333;-8327244444
D98;Romeo;Romeo;MI;4279699083;-8297526583
DAB;Daytona Beach International;Daytona Beach;FL;2917991667;-8105805556
DAG;Barstow-Daggett;Daggett;CA;3485371333;-1167866875
DAL;Dallas Love;Dallas;TX;3284711389;-9685177222
DAN;Danville Regional;Danville;VA;3657286111;-7933611111
DAW;Skyhaven;Rochester;NH;4328406194;-7092925472
DAY;James M Cox Dayton Intl;Dayton;OH;3990237583;-84219375
DBN;"W. H. ""Bud"" Barron";Dublin;GA;3256445806;-8298525556
DBQ;Dubuque Municipal;Dubuque;IA;4240295944;-9070916722
DCA;Ronald Reagan Washington National;Arlington;VA;3885208333;-7703772222
DCK;Dahl Creek;Dahl Creek;AK;6694333806;-1569046739
DCU;Pryor  Regional;Decatur;AL;3465264667;-8694536778
DCY;Daviess County;Washington;IN;3870042333;-8712973222
DDC;Dodge City Regional;Dodge City;KS;3776312194;-9996542389
DDH;William H. Morse State;Bennington;VT;428913325;-732464075
DEC;Decatur;Decatur;IL;398345625;-8886568917
DED;Deland Municipal-Taylor;Deland;FL;2906698056;-8128394167
DEE;Deering;Deering;AK;6606820583;-1627666028
DEH;Decorah Municipal;Decorah;IA;4327550139;-9173937389
DEN;Denver Intl;Denver;CO;3985840806;-1046670019
DEQ;J Lynn Helms Sevier County;De Queen;AR;3404699556;-9439936556
DET;Detroit City;Detroit;MI;4240919444;-8300986111
DEW;Deer Park;Deer Park;WA;4796663889;-1174266667
DFI;Defiance Memorial;Defiance;OH;413375;-8442880556
DFW;Dallas-Fort Worth International;Dallas-Fort Worth;TX;3289595056;-970372
DGW;Converse County;Douglas;WY;4279725;-1053857361
DHN;Dothan;Dothan;AL;3132133917;-8544962889
DHT;Dalhart Municipal;Dalhart;TX;36022585;-1025472775
DIK;Dickinson Municipal;Dickinson;ND;4679738889;-1028019528
DKB;Dekalb-Taylor Municipal;Dekalb;IL;4193188111;-8870829861
DKK;Dunkirk Municipal;Dunkirk;NY;4249333528;-7927204167
DKX;Knoxville Downtown Island;Knoxville;TN;3596383361;-8387365389
DLG;Dillingham;Dillingham;AK;590454125;-1585033389
DLH;Duluth International;Duluth;MN;4684209028;-9219364861
DLL;Baraboo - Wisconsin Dells;Baraboo;WI;4352195389;-8977090222
DLN;Dillon;Dillon;MT;4525536056;-1125525067
DLO;Delano Municipal;Delano;CA;3574558056;-1192365039
DLS;Columbia Gorge Regional;The Dalles;OR;4561854556;-1211673439
DLZ;Delaware Municipal;Delaware;OH;4027970139;-8311480167
DM2;Diomede Heliport;Diomede;AK;6575861111;-1689530556
DMN;Deming Municipal;Deming;NM;3226230917;-1077206397
DMO;Sedalia Memorial;Sedalia;MO;3870688889;-9317611111
DMW;Carroll County;Westminster;MD;3960827778;-7700766667
DNL;Daniel;Augusta;GA;3346663667;-8203933917
DNN;Dalton Municipal;Dalton;GA;3472174833;-8486910806
DNS;Denison Municipal;Denison;IA;419864325;-9538072083
DNV;Vermilion County;Danville;IL;4019946861;-8759553528
DOV;Dover Air Force Base;Dover;DE;391301125;-7546631028
DPA;Du Page;Chicago/West Chicago;IL;4190688333;-8824841722
DPL;P B Raiford;Kenansville;NC;3500006444;-77981695
DQH;Douglas Municipal;Douglas;GA;3147780833;-8285961556
DRI;Beauregard Parish;De Ridder;LA;3083152778;-9333963889
DRO;Durango-La Plata County;Durango;CO;3715151667;-1077537692
DRT;Del Rio International;Del Rio;TX;2937181222;-1009232339
DSM;Des Moines International;Des Moines;IA;4153493306;-9366068222
DSV;Dansville Muni;Dansville;NY;4257089972;-7771305083
DTA;Delta Municipal;Delta;UT;3938328861;-1125096683
DTL;Detroit Lakes -Wething;Detroit Lakes;MN;4682520861;-958856875
DTN;Shreveport Downtown;Shreveport;LA;3254021889;-937450225
DTO;Denton Municipal;Denton;TX;3320072167;-9719797722
DTS;Destin-Ft. Walton Beach;Destin;FL;3040006111;-8647147722
DTW;Detroit Metropolitan-Wayne County;Detroit;MI;4221205889;-8334883583
DUA;Eaker;Durant;OK;33942265;-9639451806
DUC;Halliburton;Duncan;OK;34470875;-9795986111
DUG;Bisbee Douglas International;Douglas Bisbee;AZ;3146902778;-1096036667
DUJ;Du Bois-Jefferson Cty;Du Bois;PA;4117826611;-7889869778
DUT;Unalaska;Unalaska;AK;5390013889;-1665435
DUX;Moore County;Dumas;TX;3585792833;-1020130978
